id;start_date;end_date;created_on;lat;lon;localidad_1;localidad_2;localidad_3;localidad_4;rooms;bedrooms;bathrooms;surface_total;surface_covered;price;currency;property_type;l3_new;l4_new
430946;2019-10-24;2019-11-14;2019-10-24;-58.390163;-34.616863;Argentina;Capital Federal;Monserrat;sin_info;2.0;;1.0;44.0;44.0;;USD;Departamento;other;other
950281;2020-04-23;2020-08-05;2020-04-23;-58.406914;-34.616299;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other
238289;2020-07-01;2020-09-22;2020-07-01;-58.430638;-34.593781;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;73.0;61.0;;USD;PH;other;other
193514;2020-06-05;2020-06-15;2020-06-05;-58.4243519884;-34.6336030465;Argentina;Capital Federal;Boedo;sin_info;3.0;2.0;1.0;42.0;42.0;;USD;Departamento;other;other
879149;2019-11-13;2020-05-14;2019-11-13;-58.4133365;-34.6039952;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;;;;;USD;Departamento;other;other
589917;2020-03-10;2020-03-15;2020-03-10;-58.39582;-34.611806;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;43.0;43.0;;USD;Departamento;other;other
188314;2020-06-20;2020-07-17;2020-06-20;-58.4761753043;-34.5556976709;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Belgrano;other
68739;2019-11-09;2020-01-17;2019-11-09;-58.4529167;-34.5509165;Argentina;Capital Federal;Belgrano;sin_info;3.0;1.0;1.0;95.0;61.0;;USD;Departamento;Belgrano;other
96111;2019-11-24;2019-12-09;2019-11-24;-58.4485274117;-34.601211464;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;81.0;81.0;;USD;PH;other;other
241988;2020-01-31;2020-03-19;2020-01-31;-58.4261982;-34.5968691;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;;;;USD;Departamento;other;other
381707;2020-05-11;2020-05-20;2020-05-11;-58.4409407;-34.5966734;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;54.0;54.0;;USD;Departamento;other;other
620539;2020-03-19;2020-04-01;2020-03-19;-58.413835;-34.595169;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;45.0;42.0;;USD;Departamento;Recoleta;other
693282;2019-10-12;2019-11-25;2019-10-12;-58.3949546;-34.5895246;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;48.0;46.0;;USD;Departamento;Recoleta;other
633636;2019-07-13;2019-07-15;2019-07-13;-58.4287258448;-34.5938126478;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;33.0;33.0;;USD;Departamento;other;other
389928;2019-10-29;2019-12-23;2019-10-29;-58.4427001;-34.5708526;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;2.0;77.0;73.0;;USD;Departamento;Belgrano;other
301615;2020-07-14;9999-12-31;2020-07-14;-58.3935388;-34.5940256;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;;;;;USD;Departamento;Recoleta;other
566465;2019-12-05;9999-12-31;2019-12-05;-58.3752705905;-34.6523916921;Argentina;Capital Federal;Barracas;sin_info;3.0;0.0;1.0;;;;USD;Departamento;other;other
626764;2019-10-31;2019-11-13;2019-10-31;-58.4022563;-34.6237933;Argentina;Capital Federal;San Cristobal;sin_info;3.0;2.0;1.0;66.0;59.0;;USD;Departamento;other;other
397444;2020-02-22;2020-08-05;2020-02-22;-58.420686;-34.636847;Argentina;Capital Federal;Boedo;sin_info;2.0;1.0;1.0;60.0;60.0;;USD;PH;other;other
25378;2020-05-27;2020-06-15;2020-05-27;-58.4091053;-34.6067969;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;2.0;82.0;73.0;;USD;Departamento;other;other
737917;2020-01-18;2020-05-29;2020-01-18;-57.9386202791;-34.9274656772;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other
346775;2020-07-21;2020-09-02;2020-07-21;-58.443301;-34.627538;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;45.0;45.0;;USD;Departamento;other;other
136409;2019-10-22;2019-12-02;2019-10-22;-58.4428471934;-34.5603179931;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;59.0;51.0;;USD;Departamento;Belgrano;other
532257;2020-01-30;9999-12-31;2020-01-30;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other
63896;2020-05-06;9999-12-31;2020-05-06;-58.4585981745;-34.5647328159;Argentina;Capital Federal;Belgrano;sin_info;3.0;;2.0;78.0;68.0;;USD;Departamento;Belgrano;other
795074;2020-03-05;2020-04-08;2020-03-05;-57.9511867;-34.916418;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;3.0;2.0;2.0;;;;USD;Departamento;other;other
389552;2019-10-29;2019-11-13;2019-10-29;-58.4540989;-34.6014134;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;54.0;54.0;;USD;Departamento;other;other
352855;2020-01-14;2020-01-28;2020-01-14;-58.4327709;-34.6032193;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;73.0;68.0;;USD;Departamento;other;other
659446;2020-01-24;2020-02-11;2020-01-24;-58.3742535566;-34.6243799517;Argentina;Capital Federal;San Telmo;sin_info;2.0;1.0;1.0;49.0;42.0;;USD;Departamento;other;other
841870;2020-03-07;2020-09-02;2020-03-07;-58.408457;-34.590912;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;2.0;93.0;85.0;;USD;Departamento;Recoleta;other
692444;2019-10-12;2019-10-12;2019-10-12;-58.4471259815;-34.5973548907;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;37.0;37.0;;USD;Departamento;other;other
534636;2020-04-24;9999-12-31;2020-04-24;-58.407829;-34.605415;Argentina;Capital Federal;Once;sin_info;3.0;2.0;1.0;;;;USD;Departamento;other;other
889659;2020-03-21;9999-12-31;2020-03-21;-58.4373757;-34.616165;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;;;;USD;Departamento;other;other
521475;2019-08-05;2019-08-17;2019-08-05;-58.448742;-34.629326;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;80.0;51.0;;USD;Departamento;other;other
499548;2019-07-24;2019-08-12;2019-07-24;-58.4183102;-34.6033231;Argentina;Capital Federal;Almagro;sin_info;2.0;;1.0;52.0;45.0;;USD;Departamento;other;other
949123;2020-04-23;9999-12-31;2020-04-23;-58.524727;-34.6507;Argentina;Capital Federal;Liniers;sin_info;3.0;2.0;;;;;USD;Departamento;other;other
916041;2020-04-05;2020-04-16;2020-04-05;-58.4425531169;-34.5967927375;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;84.0;79.0;;USD;Departamento;other;other
303733;2020-07-04;2020-07-19;2020-07-04;;;Argentina;Capital Federal;San Nicolás;sin_info;3.0;2.0;1.0;72.0;63.0;;USD;Departamento;other;other
247629;2020-01-03;2020-01-24;2020-01-03;-58.4245794;-34.6052647;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;45.0;35.0;;USD;Departamento;other;other
987388;2019-08-01;2019-08-14;2019-08-01;;;Argentina;Capital Federal;San Nicolás;sin_info;3.0;2.0;1.0;72.0;63.0;;USD;Departamento;other;other
63922;2020-05-06;2020-08-05;2020-05-06;-58.4414854;-34.6229894;Argentina;Capital Federal;Caballito;sin_info;3.0;;;80.0;;;USD;Departamento;other;other
785580;2020-03-20;9999-12-31;2020-03-20;-58.3607577;-34.6277759;Argentina;Capital Federal;Boca;sin_info;3.0;2.0;1.0;56.0;56.0;;USD;Departamento;Boca;other
692554;2019-10-12;2019-12-23;2019-10-12;;;Argentina;Capital Federal;Puerto Madero;sin_info;2.0;1.0;2.0;70.0;62.0;;USD;Departamento;Puerto Madero;other
258754;2020-01-04;2020-09-02;2020-01-04;-57.964998;-34.923899;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;49.0;45.0;;USD;Departamento;other;other
519447;2019-12-14;2019-12-23;2019-12-14;-58.5031222;-34.6600786;Argentina;Capital Federal;Mataderos;sin_info;2.0;1.0;1.0;74.0;40.0;;USD;Departamento;other;other
850022;2020-02-03;9999-12-31;2020-02-03;-58.4817313;-34.5594421;Argentina;Capital Federal;Coghlan;sin_info;3.0;2.0;2.0;;75.0;;USD;Departamento;other;other
853526;2020-01-17;2020-07-08;2020-01-17;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;45.0;;USD;Departamento;other;other
879303;2019-11-13;2020-03-03;2019-11-13;-58.447278;-34.5562999;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Belgrano;other
550122;2019-10-09;2020-01-20;2019-10-09;-57.970959;-34.90803;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;50.0;50.0;;USD;Departamento;other;other
849800;2020-02-03;9999-12-31;2020-02-03;-58.441642454;-34.6248114278;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;;45.0;;USD;Departamento;other;other
959082;2020-05-30;9999-12-31;2020-05-30;-58.5111457;-34.6405024;Argentina;Capital Federal;Mataderos;sin_info;3.0;2.0;2.0;;;;USD;Departamento;other;other
532555;2020-01-30;2020-06-08;2020-01-30;-58.3946732;-34.6168223;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;1.0;62.0;56.0;;USD;PH;other;other
80026;2019-07-29;9999-12-31;2019-07-29;-57.9651929282;-34.919555468;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;3.0;;2.0;140.0;122.0;;USD;Departamento;other;other
438711;2019-11-16;2019-12-23;2019-11-16;-58.4577542;-34.5557703;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;2.0;85.0;81.0;;USD;Departamento;Belgrano;other
233830;2020-05-16;9999-12-31;2020-05-16;-58.4165578;-34.604847;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;2.0;41.0;39.0;;USD;Departamento;other;other
188381;2020-06-20;2020-06-20;2020-06-20;;;Argentina;Capital Federal;Nuñez;sin_info;3.0;2.0;2.0;61.0;57.0;;USD;Departamento;other;other
782244;2019-07-11;2019-09-07;2019-07-11;-58.3892296;-34.5851614;Argentina;Capital Federal;Recoleta;sin_info;2.0;;1.0;62.0;54.0;;USD;Departamento;Recoleta;other
241705;2020-01-31;9999-12-31;2020-01-31;-57.9290324;-34.9132257;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;;42.0;;USD;Departamento;other;other
117498;2019-08-09;2019-09-07;2019-08-09;-58.376459;-34.6235141;Argentina;Capital Federal;San Telmo;sin_info;2.0;;1.0;53.0;46.0;;USD;Departamento;other;other
64516;2020-05-06;2020-05-20;2020-05-06;;;Argentina;Capital Federal;Once;sin_info;3.0;2.0;2.0;88.0;88.0;;USD;Departamento;other;other
257301;2019-08-17;2019-09-14;2019-08-17;-58.367483;-34.63021;Argentina;Capital Federal;Boca;sin_info;3.0;2.0;1.0;56.0;53.0;;USD;Departamento;Boca;other
547951;2019-11-14;2020-01-21;2019-11-14;-58.362183;-34.635939;Argentina;Capital Federal;Boca;sin_info;3.0;2.0;1.0;126.0;102.0;;USD;PH;Boca;other
278767;2019-08-20;9999-12-31;2019-08-20;-58.4223828;-34.5893967;Argentina;Capital Federal;Palermo;Palermo Soho;2.0;;1.0;43.0;37.0;;USD;Departamento;other;other
192398;2020-06-05;9999-12-31;2020-06-05;-57.96961975;-34.91358185;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;;1.0;60.0;;;USD;Departamento;other;other
256972;2019-08-17;2019-09-18;2019-08-17;-58.4305954;-34.62634659;Argentina;Capital Federal;Flores;sin_info;3.0;;1.0;60.0;60.0;;USD;Departamento;other;other
777946;2020-02-29;2020-04-03;2020-02-29;-58.4039324;-34.5986626;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;2.0;2.0;76.0;72.0;;USD;Departamento;other;other
631221;2020-02-14;2020-08-16;2020-02-14;-58.4135461;-34.5810746;Argentina;Capital Federal;Palermo;Palermo Chico;2.0;1.0;1.0;35.0;35.0;;USD;Departamento;other;Palermo Chico
438659;2019-11-16;2019-11-21;2019-11-16;-58.4088481;-34.5814108;Argentina;Capital Federal;Palermo;Palermo Chico;3.0;2.0;2.0;71.0;65.0;;USD;Departamento;other;Palermo Chico
98620;2019-12-25;2020-03-17;2019-12-25;-58.419638;-34.6174827;Argentina;Capital Federal;Almagro;sin_info;3.0;;1.0;60.0;50.0;;USD;Departamento;other;other
625784;2019-10-31;2019-12-23;2019-10-31;-58.4682081;-34.561185;Argentina;Capital Federal;Coghlan;sin_info;3.0;;2.0;74.0;70.0;;USD;Departamento;other;other
185780;2019-11-15;2020-08-20;2019-11-15;-58.4352836;-34.5823027;Argentina;Capital Federal;Palermo;sin_info;2.0;;1.0;61.0;55.0;;USD;Departamento;other;other
831547;2020-02-13;2020-02-13;2020-02-13;-58.4116825864;-34.5960179509;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;83.0;83.0;;USD;PH;other;other
135626;2019-10-22;2020-03-06;2019-10-22;-58.4660303;-34.6318009;Argentina;Capital Federal;Flores;sin_info;3.0;;1.0;53.0;53.0;;USD;Departamento;other;other
258920;2020-01-04;2020-01-24;2020-01-04;-58.435292;-34.6032;Argentina;Capital Federal;Parque Centenario;sin_info;3.0;2.0;2.0;60.0;55.0;;USD;Departamento;other;other
775881;2020-02-29;2020-03-15;2020-02-29;-58.4475066;-34.5973853;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;39.0;39.0;;USD;Departamento;other;other
500378;2019-07-24;2019-08-05;2019-07-24;-58.423448;-34.590069;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;73.0;68.0;;USD;Departamento;other;other
208327;2020-01-27;2020-05-05;2020-01-27;-58.4109782;-34.5820098;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;50.0;50.0;;USD;Departamento;other;other
369302;2020-04-04;2020-04-08;2020-04-04;-58.415384;-34.620926;Argentina;Capital Federal;Boedo;sin_info;2.0;;2.0;;;;USD;Departamento;other;other
430926;2019-10-24;2020-05-20;2019-10-24;-58.484876;-34.5542524;Argentina;Capital Federal;Saavedra;sin_info;3.0;;;88.0;59.0;;USD;Departamento;other;other
447361;2020-04-01;2020-04-03;2020-04-01;-58.4198356;-34.5905277;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;82.0;65.0;;USD;Departamento;other;other
412590;2019-09-24;2019-12-21;2019-09-24;-58.406622;-34.6275089;Argentina;Capital Federal;San Cristobal;sin_info;3.0;;2.0;81.0;75.0;;USD;Departamento;other;other
743141;2020-06-30;9999-12-31;2020-06-30;-58.4998386;-34.5955942;Argentina;Capital Federal;Villa Devoto;sin_info;2.0;1.0;1.0;54.0;48.0;;USD;Departamento;other;other
650826;2019-11-12;2020-05-14;2019-11-12;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other
987344;2019-08-01;2019-08-14;2019-08-01;-58.4080956;-34.5894789;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;2.0;1.0;78.0;78.0;;USD;Departamento;other;other
521180;2019-08-05;2020-08-19;2019-08-05;-58.4070088;-34.6083758;Argentina;Capital Federal;Balvanera;sin_info;3.0;;2.0;77.0;72.0;;USD;Departamento;other;other
515689;2020-06-13;9999-12-31;2020-06-13;-58.45068741;-34.56139755;Argentina;Capital Federal;Belgrano;sin_info;3.0;;3.0;125.0;114.0;;USD;Departamento;Belgrano;other
217419;2020-05-04;2020-05-04;2020-05-04;-58.3715444037;-34.6229652008;Argentina;Capital Federal;San Telmo;sin_info;3.0;2.0;1.0;;;;USD;Departamento;other;other
438360;2019-11-16;2019-12-23;2019-11-16;;;Argentina;Capital Federal;Palermo;Palermo Hollywood;2.0;1.0;2.0;55.0;50.0;;USD;Departamento;other;other
34772;2020-06-07;2020-06-08;2020-06-07;-58.413915326;-34.5832900339;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;3.0;135.0;125.0;;USD;Departamento;other;other
269184;2020-04-14;2020-04-16;2020-04-14;-58.37074;-34.60721;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;48.0;45.0;;USD;Departamento;other;other
332214;2020-05-13;9999-12-31;2020-05-13;;;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;2.0;85.0;85.0;;USD;Departamento;other;other
856140;2019-09-18;2019-10-17;2019-09-18;-58.4183483;-34.61664;Argentina;Capital Federal;Almagro;sin_info;2.0;;1.0;;37.0;;USD;Departamento;other;other
883837;2020-04-02;2020-04-03;2020-04-02;-58.4422322;-34.5933706;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;52.0;46.0;;USD;Departamento;other;other
84261;2019-08-21;2020-06-05;2019-08-21;-58.4931198;-34.5769256;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;;1.0;42.0;38.0;;USD;Departamento;other;other
738199;2020-01-18;2020-08-13;2020-01-18;-58.4073505;-34.6142825;Argentina;Capital Federal;San Cristobal;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other
696748;2020-05-29;9999-12-31;2020-05-29;-58.5291331;-34.6148795;Argentina;Capital Federal;Versalles;sin_info;2.0;1.0;;;;;USD;PH;other;other
747258;2019-11-01;2019-11-06;2019-11-01;-58.4073547;-34.5936501;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;78.0;62.0;;USD;PH;Recoleta;other
38908;2019-12-21;2020-05-04;2019-12-21;-58.4429884;-34.5604769;Argentina;Capital Federal;Belgrano;sin_info;3.0;;1.0;80.0;;;USD;Departamento;Belgrano;other
575532;2019-08-13;2020-02-21;2019-08-13;-58.4762144;-34.5640303;Argentina;Capital Federal;Belgrano;sin_info;2.0;;1.0;52.0;50.0;;USD;Departamento;Belgrano;other
816390;2020-02-18;2020-05-14;2020-02-18;-57.9799203;-34.9238336;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other
50825;2019-09-09;2019-12-05;2019-09-09;-58.490436;-34.5996211;Argentina;Capital Federal;Villa del Parque;sin_info;3.0;;1.0;75.0;71.0;;USD;Departamento;other;other
178169;2020-05-08;2020-06-28;2020-05-08;-58.480515;-34.5651315;Argentina;Capital Federal;Coghlan;sin_info;2.0;1.0;2.0;67.0;58.0;;USD;Departamento;other;other
81643;2019-08-16;9999-12-31;2019-08-16;-58.4320205;-34.5820305;Argentina;Capital Federal;Palermo;Palermo Hollywood;3.0;;2.0;81.0;73.0;;USD;Departamento;other;other
455497;2020-02-17;2020-02-20;2020-02-17;-58.4607704;-34.5448819;Argentina;Capital Federal;Nuñez;sin_info;3.0;2.0;1.0;74.0;65.0;;USD;Departamento;other;other
577258;2019-08-13;2019-08-14;2019-08-13;-58.4117032;-34.6120994;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;69.0;65.0;;USD;Departamento;other;other
416085;2019-11-28;2019-12-23;2019-11-28;-58.4239042;-34.5788813;Argentina;Capital Federal;Palermo;Palermo Soho;2.0;1.0;1.0;33.0;33.0;;USD;Departamento;other;other
856479;2019-09-18;2020-02-12;2019-09-18;-58.477388;-34.560254;Argentina;Capital Federal;Coghlan;sin_info;2.0;1.0;1.0;48.0;42.0;;USD;Departamento;other;other
839136;2020-03-07;2020-08-15;2020-03-07;-58.460137;-34.554533;Argentina;Capital Federal;Nuñez;sin_info;2.0;1.0;1.0;66.0;66.0;;USD;Departamento;other;other
679969;2020-02-05;9999-12-31;2020-02-05;-68.8373851;-32.8873186;Argentina;Capital Federal;sin_info;sin_info;3.0;1.0;1.0;;;;USD;Departamento;other;other
679661;2020-02-05;9999-12-31;2020-02-05;-58.473443;-34.6157049;Argentina;Capital Federal;Villa del Parque;sin_info;3.0;2.0;1.0;;85.0;;USD;PH;other;other
553872;2019-10-05;9999-12-31;2019-10-05;;;Argentina;Capital Federal;sin_info;sin_info;2.0;;1.0;40.0;35.0;;USD;Departamento;other;other
742935;2020-06-30;9999-12-31;2020-06-30;-58.3762472;-34.5974784;Argentina;Capital Federal;Retiro;sin_info;2.0;1.0;1.0;46.0;46.0;;USD;Departamento;other;other
441335;2019-11-27;2020-09-22;2019-11-27;-58.4117675;-34.5861459;Argentina;Capital Federal;Recoleta;sin_info;3.0;;2.0;83.0;;;USD;Departamento;Recoleta;other
298987;2020-01-26;2020-02-13;2020-01-26;-58.4403654;-34.620458;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;77.0;61.0;;USD;Departamento;other;other
306449;2019-10-10;2020-06-27;2019-10-10;-58.4979894;-34.6378347857;Argentina;Capital Federal;Villa Luro;sin_info;3.0;2.0;1.0;72.0;62.0;;USD;Departamento;other;other
313348;2019-08-27;2019-09-04;2019-08-27;-58.4443834744;-34.6105506209;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;42.0;42.0;;USD;Departamento;other;other
247445;2020-01-03;2020-09-02;2020-01-03;-58.448272;-34.582506;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;50.0;44.0;;USD;Departamento;other;other
692178;2019-10-12;2019-12-23;2019-10-12;-58.4058378112;-34.589661289;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;2.0;56.0;46.0;;USD;Departamento;Recoleta;other
850140;2020-02-03;2020-08-18;2020-02-03;-58.4965966;-34.5766596;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;1.0;;53.0;;USD;Departamento;other;other
464109;2019-07-04;2019-10-08;2019-07-04;-58.371759;-34.639404;Argentina;Capital Federal;Barracas;sin_info;2.0;1.0;1.0;45.0;35.0;;USD;Departamento;other;other
279894;2019-08-20;2019-09-04;2019-08-20;-58.3859131;-34.5934883;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;103.0;98.0;;USD;Departamento;Recoleta;other
174672;2020-06-11;2020-07-17;2020-06-11;-58.4402592;-34.6136238;Argentina;Capital Federal;Tribunales;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other
576855;2019-08-13;2019-08-14;2019-08-13;-58.4250902939;-34.6099131955;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;40.0;40.0;;USD;Departamento;other;other
247421;2020-01-03;2020-01-11;2020-01-03;-58.409836;-34.602547;Argentina;Capital Federal;Abasto;sin_info;2.0;1.0;1.0;35.0;29.0;;USD;Departamento;other;other
18315;2020-05-01;2020-09-23;2020-05-01;-58.38280487;-34.60846329;Argentina;Capital Federal;San Nicolás;sin_info;3.0;;2.0;82.0;82.0;;USD;Departamento;other;other
64537;2020-05-06;2020-06-05;2020-05-06;-58.416667;-34.5890589;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;69.0;65.0;;USD;Departamento;other;other
986762;2019-08-01;2019-08-13;2019-08-01;-58.4245794;-34.6052647;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;45.0;35.0;;USD;Departamento;other;other
433484;2019-07-16;2019-10-08;2019-07-16;-58.37913895;-34.60571671;Argentina;Capital Federal;Abasto;sin_info;3.0;;2.0;85.0;;;USD;Departamento;other;other
878986;2019-11-13;2020-04-08;2019-11-13;;;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;2.0;;;;USD;Departamento;other;other
260690;2020-07-24;2020-08-14;2020-07-24;-58.4229982;-34.6073339;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;42.0;37.0;;USD;Departamento;other;other
198213;2019-07-05;2020-04-26;2019-07-05;-58.51900101;-34.60636139;Argentina;Capital Federal;Villa Devoto;sin_info;2.0;;2.0;100.0;70.0;;USD;Departamento;other;other
691765;2019-10-12;2019-12-23;2019-10-12;-58.4550683;-34.5488671;Argentina;Capital Federal;Nuñez;sin_info;2.0;1.0;1.0;47.0;39.0;;USD;Departamento;other;other
420711;2020-01-28;2020-08-10;2020-01-28;-58.4314605;-34.61176;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other
464774;2019-07-04;2019-07-09;2019-07-04;-58.3952908;-34.6226428;Argentina;Capital Federal;San Cristobal;sin_info;3.0;2.0;1.0;71.0;68.0;;USD;Departamento;other;other
309640;2020-07-26;9999-12-31;2020-07-26;-58.4207279;-34.5897665;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;40.0;34.0;;USD;Departamento;other;other
567463;2019-12-05;2020-05-14;2019-12-05;-58.4451322;-34.5731184;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Belgrano;other
659199;2020-01-24;2020-02-11;2020-01-24;-58.4394812577;-34.5771604024;Argentina;Capital Federal;Palermo;Palermo Hollywood;2.0;1.0;1.0;39.0;39.0;;USD;Departamento;other;other
693312;2019-10-12;2019-12-23;2019-10-12;-58.4036607;-34.5943522;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;69.0;69.0;;USD;Departamento;Recoleta;other
103922;2019-11-23;2019-12-23;2019-11-23;-58.4496868;-34.5651155;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;57.0;50.0;;USD;Departamento;Belgrano;other
567535;2019-12-05;2020-05-14;2019-12-05;-58.4466386;-34.5769761;Argentina;Capital Federal;Colegiales;sin_info;3.0;2.0;2.0;;;;USD;Departamento;other;other
154530;2019-12-03;2020-03-19;2019-12-03;-58.447386;-34.6102436;Argentina;Capital Federal;Caballito;sin_info;2.0;;1.0;41.0;38.0;;USD;Departamento;other;other
7562;2019-09-16;9999-12-31;2019-09-16;-58.4158288;-34.5895185;Argentina;Capital Federal;Palermo;sin_info;2.0;;1.0;;;;USD;Departamento;other;other
127205;2020-07-07;2020-08-13;2020-07-07;-58.4058902349;-34.5922988789;Argentina;Capital Federal;Barrio Norte;sin_info;2.0;1.0;1.0;40.0;40.0;;USD;Departamento;other;other
440348;2019-11-27;2020-09-02;2019-11-27;-58.4769;-34.5536;Argentina;Capital Federal;Saavedra;sin_info;3.0;2.0;2.0;80.0;65.0;;USD;PH;other;other
692623;2019-10-12;2019-12-23;2019-10-12;-58.472133;-34.5836847;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;2.0;50.0;43.0;;USD;Departamento;other;other
853862;2020-01-17;2020-01-21;2020-01-17;-58.43173;-34.608628;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;61.0;46.0;;USD;PH;other;other
19581;2019-08-23;9999-12-31;2019-08-23;-58.4147386;-34.629073;Argentina;Capital Federal;Boedo;sin_info;3.0;;2.0;;73.0;;USD;Departamento;other;other
781771;2019-07-11;9999-12-31;2019-07-11;-58.4636472114;-34.6302435474;Argentina;Capital Federal;Flores;sin_info;3.0;;1.0;85.0;76.0;;USD;Departamento;other;other
476386;2020-06-04;2020-06-08;2020-06-04;-58.441151;-34.5942498;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;71.0;68.0;;USD;Departamento;other;other
331441;2020-05-13;2020-05-20;2020-05-13;-58.4040257;-34.613313;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;26.0;26.0;;USD;Departamento;other;other
47084;2019-10-11;2020-02-20;2019-10-11;-58.4506343;-34.5590973;Argentina;Capital Federal;Belgrano;sin_info;2.0;;1.0;47.0;47.0;;USD;Departamento;Belgrano;other
