id;lat;lon;localidad_1;localidad_2;localidad_3;localidad_4;rooms;bedrooms;bathrooms;surface_total;surface_covered;price;currency;property_type;l3_zona;l3_comuna;l3_new;l4_new;start_date_year;start_date_month;start_date_day;end_date_year;end_date_month;end_date_day;quarter_start_date;m2_price_gob;lat_final;lon_final;madero;torre;puerto madero;cochera;palermo;000;belgrano;ambientes;dep;semipiso;recoleta;venta ubicado;000 departamento;departamento;venta;plata;amb;dependencia;vista;terraza;piso;canitas;coch;capital federal;ph;federal;categoria;departamento ambientes venta;amenities;duplex;alto;m2;depto;av;estrenar;ambientes cochera;oportunidad;departamento ambientes;ambientes venta;reciclado;baulera;departamento venta;dormitorio;piso alto;capital;excelente;barrio norte;nunez;centro;2amb;impecable;000 departamento venta
135626;-58.4660303;-34.6318009;Argentina;Capital Federal;Flores;sin_info;3.0;;1.0;53.0;53.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;10;22;2020;3;6;4;0.0;-34.6318009;-34.6318009;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
258920;-58.435292;-34.6032;Argentina;Capital Federal;Parque Centenario;sin_info;3.0;2.0;2.0;60.0;55.0;;USD;Departamento;other;other;other;other;2020;1;4;2020;1;24;1;0.0;-34.6032;-34.6032;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
775881;-58.4475066;-34.5973853;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;39.0;39.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;2;29;2020;3;15;1;3153.2079320597763;-34.5973853;-34.5973853;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
500378;-58.423448;-34.590069;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;73.0;68.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;7;24;2019;8;5;3;3902.1896178093994;-34.590069;-34.590069;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
208327;-58.4109782;-34.5820098;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;50.0;50.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;1;27;2020;5;5;1;3834.6405277128156;-34.5820098;-34.5820098;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
369302;-58.415384;-34.620926;Argentina;Capital Federal;Boedo;sin_info;2.0;;2.0;;;;USD;Departamento;Centro;Comuna 5;other;other;2020;4;4;2020;4;8;2;0.0;-34.620926;-34.620926;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
430926;-58.484876;-34.5542524;Argentina;Capital Federal;Saavedra;sin_info;3.0;;;88.0;59.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;10;24;2020;5;20;4;3170.685207021417;-34.5542524;-34.5542524;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
447361;-58.4198356;-34.5905277;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;82.0;65.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;4;1;2020;4;3;2;3744.941017688023;-34.5905277;-34.5905277;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
412590;-58.406622;-34.6275089;Argentina;Capital Federal;San Cristobal;sin_info;3.0;;2.0;81.0;75.0;;USD;Departamento;Este;Comuna 3;other;other;2019;9;24;2019;12;21;3;0.0;-34.6275089;-34.6275089;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
743141;-58.4998386;-34.5955942;Argentina;Capital Federal;Villa Devoto;sin_info;2.0;1.0;1.0;54.0;48.0;;USD;Departamento;Oeste;Comuna 11;other;other;2020;6;30;9999;12;31;2;3055.437696701247;-34.5955942;-34.5955942;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
650826;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2019;11;12;2020;5;14;4;0.0;-34.6075682;-58.4370894;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
987344;-58.4080956;-34.5894789;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;2.0;1.0;78.0;78.0;;USD;Departamento;other;other;other;other;2019;8;1;2019;8;14;3;0.0;-34.5894789;-34.5894789;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
521180;-58.4070088;-34.6083758;Argentina;Capital Federal;Balvanera;sin_info;3.0;;2.0;77.0;72.0;;USD;Departamento;Este;Comuna 3;other;other;2019;8;5;2020;8;19;3;2861.1885614865614;-34.6083758;-34.6083758;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
515689;-58.45068741;-34.56139755;Argentina;Capital Federal;Belgrano;sin_info;3.0;;3.0;125.0;114.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;6;13;9999;12;31;2;3900.3552203916724;-34.56139755;-34.56139755;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
217419;-58.3715444037;-34.6229652008;Argentina;Capital Federal;San Telmo;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Este;Comuna 1;other;other;2020;5;4;2020;5;4;2;0.0;-34.6229652008;-34.6229652008;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
438360;;;Argentina;Capital Federal;Palermo;Palermo Hollywood;2.0;1.0;2.0;55.0;50.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2019;11;16;2019;12;23;4;3873.022431225748;-34.5803362;-58.4245236;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
34772;-58.413915326;-34.5832900339;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;3.0;135.0;125.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;6;7;2020;6;8;2;3744.941017688023;-34.5832900339;-34.5832900339;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269184;-58.37074;-34.60721;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;48.0;45.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;4;14;2020;4;16;2;3175.9177624488034;-34.60721;-34.60721;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
332214;;;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;2.0;85.0;85.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;5;13;9999;12;31;2;3245.6235781903574;-34.6200773;-58.4424893;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
856140;-58.4183483;-34.61664;Argentina;Capital Federal;Almagro;sin_info;2.0;;1.0;;37.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;9;18;2019;10;17;3;3123.5529113949997;-34.61664;-34.61664;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
883837;-58.4422322;-34.5933706;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;52.0;46.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;4;2;2020;4;3;2;3051.8708736518493;-34.5933706;-34.5933706;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
84261;-58.4931198;-34.5769256;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;;1.0;42.0;38.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;8;21;2020;6;5;3;3361.356685278829;-34.5769256;-34.5769256;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
738199;-58.4073505;-34.6142825;Argentina;Capital Federal;San Cristobal;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Este;Comuna 3;other;other;2020;1;18;2020;8;13;1;0.0;-34.6142825;-34.6142825;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
696748;-58.5291331;-34.6148795;Argentina;Capital Federal;Versalles;sin_info;2.0;1.0;;;;;USD;PH;Oeste;Comuna 10;other;other;2020;5;29;9999;12;31;2;0.0;-34.6148795;-34.6148795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
747258;-58.4073547;-34.5936501;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;78.0;62.0;;USD;PH;Norte;Comuna 2;Recoleta;other;2019;11;1;2019;11;6;4;4028.3176724417417;-34.5936501;-34.5936501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
38908;-58.4429884;-34.5604769;Argentina;Capital Federal;Belgrano;sin_info;3.0;;1.0;80.0;;;USD;Departamento;Norte;Comuna 13;other;other;2019;12;21;2020;5;4;4;3999.4417464053645;-34.5604769;-34.5604769;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
575532;-58.4762144;-34.5640303;Argentina;Capital Federal;Belgrano;sin_info;2.0;;1.0;52.0;50.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;8;13;2020;2;21;3;3936.86728916333;-34.5640303;-34.5640303;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
816390;-57.9799203;-34.9238336;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;2.0;1.0;1.0;;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;2;18;2020;5;14;1;0.0;-34.9238336;-34.9238336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50825;-58.490436;-34.5996211;Argentina;Capital Federal;Villa del Parque;sin_info;3.0;;1.0;75.0;71.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;9;9;2019;12;5;3;0.0;-34.5996211;-34.5996211;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
178169;-58.480515;-34.5651315;Argentina;Capital Federal;Coghlan;sin_info;2.0;1.0;2.0;67.0;58.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;5;8;2020;6;28;2;3134.8706337661997;-34.5651315;-34.5651315;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
81643;-58.4320205;-34.5820305;Argentina;Capital Federal;Palermo;Palermo Hollywood;3.0;;2.0;81.0;73.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2019;8;16;9999;12;31;3;3902.1896178093994;-34.5820305;-34.5820305;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
455497;-58.4607704;-34.5448819;Argentina;Capital Federal;Nuñez;sin_info;3.0;2.0;1.0;74.0;65.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2020;2;17;2020;2;20;1;0.0;-34.5448819;-34.5448819;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
577258;-58.4117032;-34.6120994;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;69.0;65.0;;USD;Departamento;Este;Comuna 3;other;other;2019;8;13;2019;8;14;3;2861.1885614865614;-34.6120994;-34.6120994;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
416085;-58.4239042;-34.5788813;Argentina;Capital Federal;Palermo;Palermo Soho;2.0;1.0;1.0;33.0;33.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;11;28;2019;12;23;4;3873.022431225748;-34.5788813;-34.5788813;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
856479;-58.477388;-34.560254;Argentina;Capital Federal;Coghlan;sin_info;2.0;1.0;1.0;48.0;42.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;9;18;2020;2;12;3;0.0;-34.560254;-34.560254;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
839136;-58.460137;-34.554533;Argentina;Capital Federal;Nuñez;sin_info;2.0;1.0;1.0;66.0;66.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2020;3;7;2020;8;15;1;0.0;-34.554533;-34.554533;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
679969;-68.8373851;-32.8873186;Argentina;Capital Federal;sin_info;sin_info;3.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;2;5;9999;12;31;1;0.0;-34.6075682;-58.4370894;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
679661;-58.473443;-34.6157049;Argentina;Capital Federal;Villa del Parque;sin_info;3.0;2.0;1.0;;85.0;;USD;PH;Oeste;Comuna 11;other;other;2020;2;5;9999;12;31;1;2872.5376351303466;-34.6157049;-34.6157049;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
553872;;;Argentina;Capital Federal;sin_info;sin_info;2.0;;1.0;40.0;35.0;;USD;Departamento;other;other;other;other;2019;10;5;9999;12;31;4;0.0;-34.6075682;-58.4370894;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
742935;-58.3762472;-34.5974784;Argentina;Capital Federal;Retiro;sin_info;2.0;1.0;1.0;46.0;46.0;;USD;Departamento;Este;Comuna 1;other;other;2020;6;30;9999;12;31;2;0.0;-34.5974784;-34.5974784;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
441335;-58.4117675;-34.5861459;Argentina;Capital Federal;Recoleta;sin_info;3.0;;2.0;83.0;;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;11;27;2020;9;22;4;4028.3176724417417;-34.5861459;-34.5861459;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
298987;-58.4403654;-34.620458;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;77.0;61.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;1;26;2020;2;13;1;3287.4493983760863;-34.620458;-34.620458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
306449;-58.4979894;-34.6378347857;Argentina;Capital Federal;Villa Luro;sin_info;3.0;2.0;1.0;72.0;62.0;;USD;Departamento;Oeste;Comuna 10;other;other;2019;10;10;2020;6;27;4;2786.7644084934277;-34.6378347857;-34.6378347857;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
313348;-58.4443834744;-34.6105506209;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;42.0;42.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;8;27;2019;9;4;3;3395.6591326763664;-34.6105506209;-34.6105506209;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
247445;-58.448272;-34.582506;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;50.0;44.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;1;3;2020;9;2;1;3834.6405277128156;-34.582506;-34.582506;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
692178;-58.4058378112;-34.589661289;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;2.0;56.0;46.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;10;12;2019;12;23;4;4028.3176724417417;-34.589661289;-34.589661289;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
850140;-58.4965966;-34.5766596;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;1.0;;53.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;2;3;2020;8;18;1;3326.1046335961973;-34.5766596;-34.5766596;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
464109;-58.371759;-34.639404;Argentina;Capital Federal;Barracas;sin_info;2.0;1.0;1.0;45.0;35.0;;USD;Departamento;Sur;Comuna 4;other;other;2019;7;4;2019;10;8;3;0.0;-34.639404;-34.639404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
279894;-58.3859131;-34.5934883;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;103.0;98.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;8;20;2019;9;4;3;4116.736735495754;-34.5934883;-34.5934883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
174672;-58.4402592;-34.6136238;Argentina;Capital Federal;Tribunales;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;6;11;2020;7;17;2;0.0;-34.6136238;-34.6136238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
576855;-58.4250902939;-34.6099131955;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;40.0;40.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;8;13;2019;8;14;3;3123.5529113949997;-34.6099131955;-34.6099131955;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
247421;-58.409836;-34.602547;Argentina;Capital Federal;Abasto;sin_info;2.0;1.0;1.0;35.0;29.0;;USD;Departamento;other;other;other;other;2020;1;3;2020;1;11;1;0.0;-34.602547;-34.602547;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
18315;-58.38280487;-34.60846329;Argentina;Capital Federal;San Nicolás;sin_info;3.0;;2.0;82.0;82.0;;USD;Departamento;other;other;other;other;2020;5;1;2020;9;23;2;0.0;-34.60846329;-34.60846329;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
64537;-58.416667;-34.5890589;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;69.0;65.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;5;6;2020;6;5;2;3744.941017688023;-34.5890589;-34.5890589;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
986762;-58.4245794;-34.6052647;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;45.0;35.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;8;1;2019;8;13;3;3123.5529113949997;-34.6052647;-34.6052647;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
433484;-58.37913895;-34.60571671;Argentina;Capital Federal;Abasto;sin_info;3.0;;2.0;85.0;;;USD;Departamento;other;other;other;other;2019;7;16;2019;10;8;3;0.0;-34.60571671;-34.60571671;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
878986;;;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;2.0;;;;USD;Departamento;other;other;other;other;2019;11;13;2020;4;8;4;0.0;-34.6075682;-58.4370894;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
260690;-58.4229982;-34.6073339;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;42.0;37.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;7;24;2020;8;14;3;2964.0814193626893;-34.6073339;-34.6073339;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
198213;-58.51900101;-34.60636139;Argentina;Capital Federal;Villa Devoto;sin_info;2.0;;2.0;100.0;70.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;7;5;2020;4;26;3;0.0;-34.60636139;-34.60636139;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
691765;-58.4550683;-34.5488671;Argentina;Capital Federal;Nuñez;sin_info;2.0;1.0;1.0;47.0;39.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2019;10;12;2019;12;23;4;0.0;-34.5488671;-34.5488671;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0
420711;-58.4314605;-34.61176;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 6;other;other;2020;1;28;2020;8;10;1;3287.4493983760863;-34.61176;-34.61176;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
