id;lat;lon;localidad_1;localidad_2;localidad_3;localidad_4;rooms;bedrooms;bathrooms;surface_total;surface_covered;price;currency;property_type;l3_zona;l3_comuna;l3_new;l4_new;start_date_year;start_date_month;start_date_day;end_date_year;end_date_month;end_date_day;quarter_start_date;m2_price_gob;lat_final;lon_final;madero;torre;puerto madero;cochera;palermo;000;belgrano;ambientes;dep;semipiso;recoleta;venta ubicado;000 departamento;plata;departamento;venta;amb;dependencia;vista;terraza;piso;canitas;coch;ph;categoria;amenities;capital;m2;departamento ambientes venta;alto;depto;duplex;capital federal;ambientes cochera;av;estrenar;federal;ambientes venta;oportunidad;baulera;reciclado;departamento venta;dormitorio;piso alto;excelente;barrio norte;departamento ambientes;nunez;000 departamento venta;centro;2amb;impecable;newsurf_total;monoambiente;new_bedrooms;new_bathrooms;distancia_km
44717;-58.4940867;-34.613574;Argentina;Capital Federal;Villa del Parque;sin_info;3.0;2.0;1.0;59.0;59.0;;USD;Departamento;Oeste;Comuna 11;other;other;2020;7;2;9999;12;31;3;2824.9636470221017;-34.613574;-34.613574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59.0;False;2.0;1.0;2185.1266718760016
141737;-58.4454984;-34.5972556;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;38.0;35.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;9;1;2019;9;4;3;3231.277016852641;-34.5972556;-34.5972556;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;38.0;True;1.0;1.0;2182.2366646230216
964104;-58.395313;-34.607002;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;70.0;50.0;;USD;Departamento;Este;Comuna 3;other;other;2019;9;12;2019;9;14;3;2861.1885614865614;-34.607002;-34.607002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70.0;False;1.0;1.0;2177.4952120664593
57883;;;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;2.0;;;;USD;Departamento;other;other;other;other;2019;12;18;9999;12;31;4;0.0;-34.6075682;-58.4370894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;False;2.0;2.0;0.0
879305;-58.457325773;-34.557751105;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Norte;Comuna 13;other;other;2019;11;13;2020;1;18;4;3999.4417464053645;-34.557751105;-34.557751105;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;False;2.0;1.0;2188.1295753939826
677138;-58.4109009;-34.6009807;Argentina;Capital Federal;Balvanera;sin_info;3.0;;1.0;56.0;56.0;;USD;Departamento;Este;Comuna 3;other;other;2019;12;20;2020;2;17;4;2794.6819180997104;-34.6009807;-34.6009807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56.0;False;;1.0;2178.1231414001595
600562;-58.411793;-34.630337;Argentina;Capital Federal;Parque Patricios;sin_info;3.0;2.0;2.0;69.0;58.0;;USD;Departamento;Sur;Comuna 4;other;other;2020;3;25;2020;4;29;1;0.0;-34.630337;-34.630337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69.0;False;2.0;2.0;2174.5173628030993
198074;-58.4530135;-34.5646468;Argentina;Capital Federal;Belgrano;sin_info;3.0;;1.0;51.0;51.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;7;5;2019;11;1;3;3936.86728916333;-34.5646468;-34.5646468;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;51.0;False;;1.0;2187.410071078894
317686;-58.4554328;-34.6291566;Argentina;Capital Federal;Flores;sin_info;2.0;1.0;1.0;35.0;35.0;;USD;Departamento;Centro;Comuna 7;other;other;2020;2;24;2020;8;19;1;0.0;-34.6291566;-34.6291566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35.0;False;1.0;1.0;2180.3145876306953
447403;-58.432163;-34.5687987;Argentina;Capital Federal;Las Cañitas;sin_info;2.0;1.0;2.0;80.0;69.0;;USD;Departamento;other;other;Las Cañitas;other;2020;4;1;2020;4;6;2;0.0;-34.5687987;-34.5687987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80.0;False;1.0;2.0;2184.651950152089
878745;-58.4920476;-34.6485991;Argentina;Capital Federal;Mataderos;sin_info;3.0;;2.0;120.0;;;USD;PH;Oeste;Comuna 9;other;other;2019;11;13;2020;9;3;4;2739.9654434135896;-34.6485991;-34.6485991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120.0;False;;2.0;2181.4955440360777
879370;-58.3937822;-34.5900336;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;65.0;65.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;11;13;2019;12;23;4;4028.3176724417417;-34.5900336;-34.5900336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.0;False;2.0;1.0;2178.4986791467154
737955;-58.5006126;-34.6480011;Argentina;Capital Federal;Mataderos;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Oeste;Comuna 9;other;other;2020;1;18;2020;5;30;1;2795.5212594094796;-34.6480011;-34.6480011;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;False;1.0;1.0;2181.557914916542
541814;-58.4535406;-34.6059273;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;2.0;;;;USD;Departamento;Centro;Comuna 6;other;other;2020;5;15;9999;12;31;2;3245.6235781903574;-34.6059273;-34.6059273;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;False;1.0;2.0;2181.047971170215
77262;-58.507339;-34.590882;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;;2.0;;;;USD;Departamento;Oeste;Comuna 11;other;other;2020;6;17;9999;12;31;2;3055.437696701247;-34.590882;-34.590882;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;False;;2.0;2189.519979814203
57986;-58.362245;-34.6134832;Argentina;Capital Federal;Puerto Madero;sin_info;3.0;2.0;3.0;177.0;125.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;12;18;2019;12;23;4;0.0;-34.6134832;-34.6134832;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177.0;False;2.0;3.0;2173.0765556637493
205352;-58.4180951146;-34.5843203771;Argentina;Capital Federal;Palermo;Palermo Soho;3.0;2.0;2.0;81.0;81.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;3;22;2020;3;27;1;3834.6405277128156;-34.5843203771;-34.5843203771;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;81.0;False;2.0;2.0;2182.189026215711
35786;-58.40172577;-34.59635162;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;;2.0;100.0;100.0;;USD;Departamento;other;other;other;other;2020;6;22;2020;9;23;2;0.0;-34.59635162;-34.59635162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100.0;False;;2.0;2178.7525911219873
428221;-58.4451580028;-34.5944971005;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;45.0;38.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;1;25;2020;2;11;1;3153.2079320597763;-34.5944971005;-34.5944971005;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;45.0;False;1.0;1.0;2182.524379617682
5967;-58.4944033;-34.5707209;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;;1.0;131.0;62.0;;USD;PH;Norte;Comuna 12;other;other;2019;7;27;2019;8;30;3;3361.356685278829;-34.5707209;-34.5707209;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131.0;False;;1.0;2189.801181438313
89728;-58.3912652;-34.5971246;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;4;30;9999;12;31;2;3923.8013271736745;-34.5971246;-34.5971246;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;False;1.0;1.0;2177.7595575012365
691763;-58.4639705;-34.5419753;Argentina;Capital Federal;Nuñez;sin_info;2.0;1.0;2.0;53.0;44.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2019;10;12;2019;12;3;4;0.0;-34.5419753;-34.5419753;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;53.0;False;1.0;2.0;2190.497604735557
607381;-58.3739198;-34.6418657;Argentina;Capital Federal;Barracas;sin_info;3.0;2.0;1.0;50.0;50.0;;USD;Departamento;Sur;Comuna 4;other;other;2019;9;14;2019;9;17;3;0.0;-34.6418657;-34.6418657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50.0;False;2.0;1.0;2171.967959136166
500492;-58.378583;-34.605421;Argentina;Capital Federal;San Nicolás;sin_info;3.0;2.0;1.0;118.0;74.0;;USD;Departamento;other;other;other;other;2019;7;24;2019;9;14;3;0.0;-34.605421;-34.605421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118.0;False;2.0;1.0;2176.024780585736
152844;-58.4513262147;-34.6059054212;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;49.0;49.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;8;28;2019;9;4;3;3231.277016852641;-34.6059054212;-34.6059054212;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;49.0;False;1.0;1.0;2181.334793453992
136128;-58.395567;-34.609836;Argentina;Capital Federal;Congreso;sin_info;2.0;1.0;1.0;42.0;42.0;;USD;Departamento;other;other;other;other;2019;10;22;2019;11;6;4;0.0;-34.609836;-34.609836;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;42.0;False;1.0;1.0;2176.2365934445083
5472;-58.4150855;-34.5962803;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;48.0;45.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;4;19;2020;5;4;2;3744.941017688023;-34.5962803;-34.5962803;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;48.0;False;1.0;1.0;2180.9423760944587
577532;-58.4313888;-34.5969628;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;42.0;42.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;8;13;2019;8;14;3;3231.277016852641;-34.5969628;-34.5969628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0;False;1.0;1.0;2182.2672017221175
840984;-58.4421207;-34.5934642;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;51.0;46.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;3;7;2020;3;15;1;3153.2079320597763;-34.5934642;-34.5934642;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;51.0;False;1.0;1.0;2182.632124988721
985240;-58.42413734;-34.59732979;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;2.0;83.0;54.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;8;1;2019;8;13;3;3902.1896178093994;-34.59732979;-34.59732979;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;83.0;False;1.0;2.0;2180.8330256373188
651689;-58.4720913;-34.5761673;Argentina;Capital Federal;Villa Ortuzar;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 15;other;other;2019;11;12;2020;6;1;4;0.0;-34.5761673;-34.5761673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;False;1.0;1.0;2187.0097287239055
78620;-58.452201;-34.566902;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;71.0;71.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;10;28;2020;6;27;4;3999.4417464053645;-34.566902;-34.566902;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;71.0;False;2.0;1.0;2187.1748270167286
478179;-58.414987;-34.601494;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;50.0;45.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;5;18;2020;5;20;2;3175.9177624488034;-34.601494;-34.601494;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;50.0;False;1.0;1.0;2179.7983560297316
311959;-58.4350909;-34.5779226;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;77.0;77.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;7;16;9999;12;31;3;3575.1415891207776;-34.5779226;-34.5779226;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;77.0;False;2.0;1.0;2182.8562789795096
18517;-58.4183102;-34.6033231;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;2.0;51.0;47.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;5;1;2020;5;16;2;3175.9177624488034;-34.6033231;-34.6033231;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;51.0;False;1.0;2.0;2179.607565491467
693648;-58.4010931577;-34.6196420416;Argentina;Capital Federal;San Cristobal;sin_info;3.0;2.0;1.0;64.0;59.0;;USD;Departamento;Este;Comuna 3;other;other;2019;10;12;2019;12;23;4;0.0;-34.6196420416;-34.6196420416;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;64.0;False;2.0;1.0;2175.91364420159
56800;-58.451994;-34.660157;Argentina;Capital Federal;Villa Soldati;sin_info;3.0;;;156.0;110.0;;USD;PH;Sur;Comuna 8;Villa Soldati;other;2019;12;18;2020;6;25;4;0.0;-34.660157;-34.660157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156.0;False;;;2175.1003003110654
824289;-58.5023860163;-34.6318880531;Argentina;Capital Federal;Villa Luro;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Oeste;Comuna 10;other;other;2020;4;8;9999;12;31;2;2616.8617683686175;-34.6318880531;-34.6318880531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;False;1.0;1.0;2183.489536182461
738121;-58.4390176;-34.5986466;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 15;other;other;2020;1;18;2020;9;22;1;3153.2079320597763;-34.5986466;-34.5986466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;False;1.0;1.0;2182.091600045803
28044;-58.4606348;-34.5609597;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Norte;Comuna 13;other;other;2019;11;11;2019;12;6;4;3999.4417464053645;-34.5609597;-34.5609597;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;False;1.0;1.0;2187.7947493011006
532755;-58.4271079;-34.5821558;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;70.0;66.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;1;30;2020;9;10;1;3834.6405277128156;-34.5821558;-34.5821558;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70.0;False;2.0;2.0;2182.4147502847113
660444;-58.3633435603;-34.6109734562;Argentina;Capital Federal;Puerto Madero;sin_info;3.0;2.0;2.0;107.0;92.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2020;1;24;2020;2;11;1;0.0;-34.6109734562;-34.6109734562;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;107.0;False;2.0;2.0;2173.338113613106
500487;-58.39962;-34.588721;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;2.0;2.0;97.0;97.0;;USD;Departamento;other;other;other;other;2019;7;24;2019;10;8;3;0.0;-34.588721;-34.588721;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;97.0;False;2.0;2.0;2179.5482617501416
577795;-58.4588313116;-34.6234492272;Argentina;Capital Federal;Flores;sin_info;3.0;2.0;1.0;57.0;51.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;8;13;2019;8;14;3;2822.369474862677;-34.6234492272;-34.6234492272;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;57.0;False;2.0;1.0;2180.9096872475534
293913;-58.4227823;-34.5823763;Argentina;Capital Federal;Palermo;Palermo Chico;3.0;2.0;2.0;123.0;95.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Chico;2020;7;25;2020;7;29;3;3575.1415891207776;-34.5823763;-34.5823763;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;123.0;False;2.0;2.0;2182.3917549708226
577485;-58.4420597266;-34.6037095045;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;38.0;38.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;8;13;2019;8;14;3;3231.277016852641;-34.6037095045;-34.6037095045;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;38.0;False;1.0;1.0;2181.563704666858
697269;-58.4730281;-34.6302492;Argentina;Capital Federal;Flores;sin_info;3.0;2.0;1.0;54.0;50.0;;USD;Departamento;Centro;Comuna 7;other;other;2020;5;29;2020;6;1;2;2792.7372645982923;-34.6302492;-34.6302492;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54.0;False;2.0;1.0;2180.2006876059836
261137;-58.43379;-34.611877;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;63.0;54.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;7;24;9999;12;31;3;3135.585264705135;-34.611877;-34.611877;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;63.0;False;2.0;1.0;2180.4272473643805
816410;;;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;2;18;2020;2;20;1;0.0;-34.9206797;-57.9537638;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;False;1.0;1.0;0.0
958809;-58.4824464;-34.5795284;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;2.0;;;;USD;Departamento;Norte;Comuna 12;other;other;2020;5;30;9999;12;31;2;3353.0802504285743;-34.5795284;-34.5795284;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;False;1.0;2.0;2188.882290026916
650977;-58.4157145;-34.5968801;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;42.0;39.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;11;12;2019;12;7;4;3873.022431225748;-34.5968801;-34.5968801;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;42.0;False;1.0;1.0;2180.8798797269665
652502;-58.4791981918;-34.6345350825;Argentina;Capital Federal;Floresta;sin_info;3.0;2.0;;;;;USD;Departamento;Oeste;Comuna 10;other;other;2019;11;12;2020;5;14;4;0.0;-34.6345350825;-34.6345350825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;False;2.0;;2181.7193303913814
394359;-58.4312575;-34.6029075;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Centro;Comuna 5;other;other;2020;1;7;2020;1;18;1;3128.8662553727586;-34.6029075;-34.6029075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;False;2.0;1.0;2179.650914189812
947392;-57.9594880175;-34.9042009932;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;3.0;2.0;2.0;140.0;70.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;3;13;9999;12;31;1;0.0;-34.9042009932;-34.9042009932;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140.0;False;2.0;2.0;2101.6914234777787
49881;-58.4364;-34.631813;Argentina;Capital Federal;Parque Chacabuco;sin_info;3.0;2.0;1.0;119.0;89.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;8;18;2019;9;14;3;0.0;-34.631813;-34.631813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;119.0;False;2.0;1.0;2177.7624875995234
